Geneid,1cell_1,1cell_2,8cell_1,8cell_2,8cell_3,Morula_1,Morula_2,Morula_3,Blastocyst_1,Blastocyst_2,Blastocyst_3
ENSG00000228852,0,0,0,0,13,0,0,0,3,0,0
ENSG00000203864,0,0,0,0,12,0,0,0,0,0,0
ENSG00000233482,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230250,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232878,0,0,0,0,0,0,0,0,0,0,0
ENSG00000143079,2801,5090,3046,1496,1570,123,39,359,351,27,120
ENSG00000232450,0,15,0,0,0,0,0,0,0,0,0
ENSG00000223575,0,1,0,0,12,0,0,0,0,0,0
ENSG00000230768,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235202,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272715,0,2,0,111,38,0,0,0,8,0,0
ENSG00000235038,0,0,0,0,0,0,0,0,0,0,0
ENSG00000173947,7,44,0,0,0,12,22,104,93,2,17
ENSG00000230434,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230718,0,0,0,0,0,0,0,0,0,0,0
ENSG00000134198,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235595,0,0,0,0,0,0,0,0,0,0,1
ENSG00000226053,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226128,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279513,0,0,0,0,0,0,0,0,0,0,0
ENSG00000117620,58,137,46,0,30,0,0,26,88,22,40
ENSG00000223906,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162688,20,129,679,321,311,1028,254,1093,2289,477,1194
ENSG00000197106,27,107,0,0,0,0,0,0,0,0,0
ENSG00000259946,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236137,0,0,0,0,28,0,0,0,9,2,3
ENSG00000203859,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228086,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213421,0,0,1,1,0,0,0,0,0,0,0
ENSG00000234020,0,0,0,0,0,1,0,0,11,1,0
ENSG00000236804,0,0,0,2,0,0,0,0,0,1,0
ENSG00000231072,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273406,0,0,0,2,0,0,0,0,0,0,0
ENSG00000185946,685,913,67,215,752,62,7,302,133,34,89
ENSG00000162627,41,59,117,0,50,96,14,144,366,23,187
ENSG00000226715,0,87,0,2,6,0,0,14,0,0,0
ENSG00000162695,431,438,759,877,1385,277,133,563,392,61,202
ENSG00000265808,169,126,183,237,967,76,27,148,429,41,186
ENSG00000225923,0,0,0,0,0,0,0,0,0,0,0
ENSG00000134247,541,1033,1008,262,732,32,145,126,554,67,315
ENSG00000187481,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162664,39,124,742,531,1583,269,137,589,254,37,133
ENSG00000236866,0,0,0,0,15,0,0,0,0,0,0
ENSG00000134253,432,495,426,249,85,36,29,8,67,11,0
ENSG00000223416,0,21,116,53,74,24,16,33,43,34,38
ENSG00000179571,0,0,0,0,0,0,0,0,4,0,0
ENSG00000227850,0,1,7,2,2,0,0,0,2,0,3
ENSG00000235777,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285532,0,0,0,0,0,0,0,0,2,0,0
ENSG00000226755,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232650,0,0,0,0,0,0,0,0,0,0,0
ENSG00000183508,30646,50535,9041,2833,8055,347,246,474,42,26,123
ENSG00000277095,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274927,0,2,0,0,5,0,0,0,0,0,0
ENSG00000264145,0,0,0,0,4,0,0,0,0,0,0
ENSG00000238256,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198765,0,0,2,137,266,2,2,151,2,0,0
ENSG00000277702,0,1,10,3,26,0,3,8,0,0,0
ENSG00000143398,133,123,823,1335,1158,280,165,400,232,31,32
ENSG00000196505,338,767,1883,966,1469,343,110,406,382,22,148
ENSG00000223489,0,0,0,0,0,0,0,0,1,0,0
ENSG00000230546,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213262,0,0,0,0,8,5,0,0,0,0,0
ENSG00000287015,0,0,0,16,0,0,0,0,0,0,0
ENSG00000235526,0,35,0,0,0,0,0,0,0,0,0
ENSG00000228347,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236012,0,0,0,30,40,6,10,6,7,2,19
ENSG00000270911,0,0,0,0,0,0,0,0,0,0,0
ENSG00000134200,0,0,0,0,0,0,0,0,0,0,0
ENSG00000065183,0,0,6476,4254,8992,874,303,1889,826,64,391
ENSG00000227082,0,1,0,22,26,0,0,1,0,0,0
ENSG00000226126,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163156,70,121,12812,8694,11830,1166,696,2803,1340,188,471
ENSG00000228453,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274642,0,0,2,8,3,40,0,141,1,2,0
ENSG00000261168,0,0,0,0,74,0,0,0,0,0,0
ENSG00000287980,0,0,4,0,71,0,0,16,0,0,0
ENSG00000229283,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226172,0,0,0,0,0,0,0,0,0,0,0
ENSG00000079335,0,0,0,7,8,4,2,4,17,1,2
ENSG00000143119,0,0,0,0,82,957,167,0,10093,605,6138
ENSG00000233432,0,0,0,0,1,0,0,1,0,1,0
ENSG00000229911,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171943,77,168,40,117,135,2,29,111,50,20,32
ENSG00000270719,0,0,0,0,0,0,0,0,0,0,0
ENSG00000155761,0,2,0,204,177,0,0,90,0,0,0
ENSG00000230806,0,2,5,84,105,1,0,0,0,0,0
ENSG00000116830,1781,2075,634,521,1177,216,35,473,1509,72,437
ENSG00000234422,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227056,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227091,0,0,0,0,0,0,0,0,0,0,0
ENSG00000081026,248,733,354,235,297,165,70,475,804,42,284
ENSG00000224965,34,16,293,9,68,0,2,0,0,7,0
ENSG00000143458,243,523,704,800,1203,165,73,293,226,27,173
ENSG00000230932,0,0,0,0,0,0,0,0,0,0,0
ENSG00000073754,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228826,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233907,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225036,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228420,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250890,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232240,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230921,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286151,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234388,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271736,0,0,0,0,11,0,0,0,0,0,0
ENSG00000233717,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163155,12,23,1246,297,895,33,121,48,77,14,12
ENSG00000241975,1,7,5,19,4,3,0,0,12,0,0
ENSG00000270976,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228217,3,0,7,19,9,2,0,7,1,0,2
ENSG00000270342,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231100,0,0,0,0,0,0,0,8,0,0,0
ENSG00000116824,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235887,0,0,7,114,156,2,0,0,0,0,0
ENSG00000237460,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235756,0,0,0,0,0,0,0,0,0,0,0
ENSG00000173810,0,0,0,0,0,0,0,1,0,0,0
ENSG00000235005,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271890,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227425,0,0,1,0,0,0,0,0,0,0,0
ENSG00000239216,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283360,0,0,103,38,13,13,0,84,0,0,0
ENSG00000117262,62,94,179,436,503,117,20,288,337,16,90
ENSG00000227907,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227970,0,0,0,5,3,0,0,0,0,0,0
ENSG00000261055,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231613,0,0,0,0,0,0,0,0,0,0,0
ENSG00000137947,1959,4514,10725,10234,9874,1808,732,2096,1855,50,745
ENSG00000236689,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230946,0,0,0,0,0,3,0,0,42,0,0
ENSG00000226028,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229021,0,0,0,0,0,0,0,0,0,0,0
ENSG00000203825,0,0,0,0,26,0,0,0,0,0,0
ENSG00000184371,0,8,0,0,0,17,2,82,31,0,8
ENSG00000233449,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242943,0,0,0,1,0,0,0,0,0,0,0
ENSG00000232499,3,0,15,5,31,3,2,11,7,0,1
ENSG00000232265,0,0,134,23,83,6,24,0,0,0,2
ENSG00000163154,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232995,0,3,0,23,77,10,5,33,11,0,5
ENSG00000238087,0,4,0,0,0,0,0,0,0,0,0
ENSG00000227777,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177173,0,2,3,0,0,0,0,2,12,0,1
ENSG00000238022,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231671,0,0,0,0,0,0,0,8,0,0,0
ENSG00000143158,248,391,320,213,312,82,59,402,257,41,60
ENSG00000271092,0,0,0,1,0,0,0,1,0,0,0
ENSG00000276118,1,7,0,1,0,0,0,0,0,0,0
ENSG00000232148,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278811,0,0,1132,803,877,160,51,227,159,4,114
ENSG00000000460,60,98,328,613,641,151,38,288,361,8,100
ENSG00000275075,0,0,0,0,0,0,0,0,0,0,0
ENSG00000135862,2701,5874,807,816,3039,1815,420,1584,11149,1170,5190
ENSG00000232952,2,3,70,65,35,3,2,40,14,2,11
ENSG00000285922,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275801,0,0,0,0,0,0,0,0,0,0,0
ENSG00000143198,689,699,953,1376,1565,599,275,1074,2748,555,1293
ENSG00000232212,0,0,0,0,0,0,0,0,0,0,0
ENSG00000143621,4565,6193,63684,57315,64421,7883,3445,16357,17176,598,5598
ENSG00000260322,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223495,0,1,0,43,82,0,0,1,0,0,0
ENSG00000143156,277,617,5,260,93,101,36,116,79,2,40
ENSG00000198771,0,0,0,0,0,0,0,0,7,0,0
ENSG00000225462,0,0,0,1,0,0,0,0,0,1,4
ENSG00000237756,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213064,232,343,859,317,1301,220,99,535,1738,225,1218
ENSG00000143179,451,1976,723,237,892,870,333,1184,1079,227,474
ENSG00000271187,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274562,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231175,0,0,0,0,0,0,0,0,0,0,0
ENSG00000143185,0,0,0,0,7,0,0,0,13,0,0
ENSG00000272931,0,4,0,0,0,0,0,4,8,0,0
ENSG00000143190,1603,6752,3350,2829,2951,711,172,858,2434,778,1268
ENSG00000225475,0,11,21,19,20,7,4,10,6,11,7
ENSG00000232223,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235303,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234810,18,73,49,1,6,2,0,0,0,0,0
ENSG00000224468,0,0,0,0,0,0,0,41,5,0,0
ENSG00000232551,0,0,0,0,0,0,0,0,0,0,0
ENSG00000092607,0,0,0,0,56,0,0,0,0,0,0
ENSG00000238270,0,0,0,0,0,0,0,0,0,0,0
ENSG00000285894,93,542,0,2,40,5,47,0,3,6,19
ENSG00000236025,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230704,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283255,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286754,0,0,0,0,0,0,0,0,0,0,0
ENSG00000117091,0,0,0,0,0,14,0,0,0,2,0
ENSG00000143171,0,0,0,0,0,10,0,0,0,0,0
ENSG00000275767,0,0,0,0,0,0,0,0,0,0,0
ENSG00000047410,4869,10530,486,798,2421,1255,502,511,3102,170,1322
ENSG00000231992,0,0,0,0,0,0,0,0,0,0,4
ENSG00000171806,142,63,571,332,679,186,16,83,81,18,68
ENSG00000287919,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233882,0,0,0,0,0,0,0,0,0,0,0
ENSG00000134216,0,1,0,0,0,2,2,78,0,0,0
ENSG00000230748,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254154,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162694,8,0,12,125,684,162,2,371,108,20,123
ENSG00000238108,0,0,0,0,0,0,0,0,0,0,0
ENSG00000118197,2888,2706,3304,899,1145,177,147,483,51,7,69
ENSG00000135842,14,116,0,7,272,40,0,0,0,0,0
ENSG00000229258,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287472,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241318,0,0,4,0,0,0,0,0,0,0,0
ENSG00000228238,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232393,1,0,0,1,1,1,0,0,0,0,0
ENSG00000184155,0,0,0,0,0,0,0,0,0,0,0
ENSG00000058085,0,0,0,0,3,14,0,97,50,0,28
ENSG00000260088,0,0,0,31,12,0,0,0,0,0,0
ENSG00000116815,1,0,0,3,0,3,0,30,29,3,6
ENSG00000232917,0,2,0,2,1,0,6,8,0,0,0
ENSG00000233057,1,0,4,0,3,0,1,2,2,0,2
ENSG00000143167,0,3,0,0,0,0,0,19,10,4,0
ENSG00000143184,0,2,0,0,86,10,0,32,57,2,5
ENSG00000224691,0,0,0,0,0,0,0,7,0,0,0
ENSG00000235101,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228215,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233626,0,4,0,3,0,0,0,0,0,1,0
ENSG00000143228,3665,5773,1079,199,1076,186,77,425,333,29,150
ENSG00000235827,682,1045,194,116,136,2,8,14,0,0,0
ENSG00000231714,16,38,1,0,0,0,0,0,0,0,0
ENSG00000143178,0,0,0,9,107,21,0,0,130,8,100
ENSG00000116833,171,430,361,546,468,241,121,962,90,21,118
ENSG00000227740,0,0,0,0,0,2,10,0,41,22,73
ENSG00000000457,158,582,1057,1252,562,92,33,460,131,16,39
ENSG00000285638,0,4,0,0,0,0,0,0,0,0,0
ENSG00000230987,0,5,2,1,1,1,0,1,2,2,1
ENSG00000232527,0,0,0,2,5,0,0,0,0,0,0
ENSG00000215833,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228167,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223344,0,0,10,0,0,0,0,0,0,0,0
ENSG00000150732,0,0,0,0,0,0,0,0,0,0,0
ENSG00000157064,0,0,0,0,11,0,45,115,30,4,0
ENSG00000288139,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215808,0,0,0,0,0,0,0,0,0,0,0
ENSG00000059588,548,960,230,160,271,199,29,199,881,16,302
ENSG00000237379,0,0,0,0,0,0,0,0,0,0,0
ENSG00000122224,0,0,0,0,0,0,0,0,18,2,5
ENSG00000162782,270,407,628,34,110,0,27,50,23,0,23
ENSG00000238051,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233196,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229220,0,0,0,0,0,39,0,0,0,0,0
ENSG00000143653,276,676,18,71,221,43,27,16,166,0,48
ENSG00000227747,0,0,1,0,0,0,0,0,0,0,0
ENSG00000228081,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228020,0,0,0,0,0,0,0,16,0,0,0
ENSG00000234975,3,0,8,8,35,16,14,8,28,4,9
ENSG00000162851,512,429,9275,5674,10988,1441,748,4482,486,44,221
ENSG00000271427,0,0,0,0,55,0,0,0,0,0,0
ENSG00000143353,112,348,61,63,38,14,10,20,45,15,17
ENSG00000197965,564,462,195,2796,2538,807,415,1673,8884,1426,3316
ENSG00000143493,710,824,391,974,1359,1029,512,2017,1359,151,993
ENSG00000230777,0,0,1,0,1,0,0,0,0,1,1
ENSG00000179397,0,7,37,7,46,0,6,0,0,0,0
ENSG00000224540,38,18,0,0,0,0,0,0,0,0,0
ENSG00000186197,0,5,625,333,95,62,25,84,43,8,29
ENSG00000229067,0,0,0,1,0,0,0,0,0,0,0
ENSG00000227711,31,12,0,0,0,0,2,0,0,0,0
ENSG00000261182,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228879,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162670,1,2,0,0,0,0,0,0,0,0,0
ENSG00000225712,0,0,0,0,1,0,0,0,1,0,0
ENSG00000162761,0,0,20,0,3,0,0,4,0,0,0
ENSG00000143199,0,0,19,51,17,0,1,80,93,2,0
ENSG00000007908,0,0,0,0,0,0,0,0,0,0,0
ENSG00000092978,985,1004,3997,1582,2002,828,478,1472,1059,50,324
ENSG00000143499,330,633,441,1549,1485,1211,249,1016,1808,139,650
ENSG00000188404,0,0,0,0,0,19,0,0,0,0,0
ENSG00000227735,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228504,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274702,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226211,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287205,0,0,0,0,0,0,0,0,0,0,0
ENSG00000203697,0,0,1,0,0,0,0,0,0,0,0
ENSG00000116574,47,8,0,23,33,53,16,47,3728,374,1228
ENSG00000287929,0,0,0,0,0,0,0,0,2,0,0
ENSG00000227940,0,0,0,0,0,0,0,0,0,0,0
ENSG00000143248,0,0,0,0,51,117,10,2,7,0,16
ENSG00000162814,3,0,0,31,107,63,15,261,17,2,11
ENSG00000225172,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261642,0,0,0,0,0,4,0,0,0,0,0
ENSG00000228239,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237283,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116132,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271475,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231877,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116679,152,206,382,315,391,120,117,44,395,19,277
ENSG00000228536,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229242,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228470,0,0,0,0,0,16,0,62,10,0,0
ENSG00000152092,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234984,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231648,0,14,0,0,0,0,0,0,0,0,0
ENSG00000229983,0,0,325,41,2,0,4,0,0,0,2
ENSG00000215149,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225122,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225920,0,0,0,0,0,0,0,0,18,0,0
ENSG00000143476,4421,5344,3593,3705,6478,1912,568,1660,1259,144,739
ENSG00000057252,175,616,6559,5616,13520,3257,1076,6794,6390,368,1938
ENSG00000285718,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234070,0,0,0,0,4,0,0,0,0,0,0
ENSG00000233620,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237783,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233018,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224783,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162852,2113,2567,11058,6520,5429,536,297,2693,380,60,141
ENSG00000273004,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268062,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116962,0,23,0,2,79,63,28,103,861,136,738
ENSG00000288078,0,0,0,44,0,0,0,0,0,0,0
ENSG00000271399,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229757,0,0,0,0,0,0,0,0,1,0,0
ENSG00000220749,8,5,211,59,104,90,34,140,108,24,48
ENSG00000181450,108,282,18,10,209,7,25,81,46,9,16
ENSG00000286285,0,0,301,15,42,0,0,28,0,0,0
ENSG00000225300,0,0,0,12,8,0,0,21,0,0,0
ENSG00000223842,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228247,0,0,1,1,1,0,0,1,0,0,0
ENSG00000231424,0,150,65,25,29,0,0,6,2,0,0
ENSG00000143355,33,20,0,45,53,0,9,0,0,0,0
ENSG00000287177,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237193,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223490,0,0,0,0,0,0,0,0,0,0,0
ENSG00000121644,495,564,2038,2270,3129,634,501,1642,1689,182,872
ENSG00000174502,0,5,0,0,0,0,0,0,0,0,0
ENSG00000224286,0,0,0,0,0,0,0,0,0,0,0
ENSG00000143195,391,1732,494,146,111,3,0,37,0,2,4
ENSG00000162849,1469,2514,1393,655,1264,61,4,163,0,0,0
ENSG00000232824,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273416,0,0,0,12,0,0,0,45,0,0,0
ENSG00000282111,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233410,0,0,0,0,0,0,0,0,0,0,0
ENSG00000067533,247,504,4406,1902,2981,629,232,1221,714,77,420
ENSG00000228955,0,0,62,0,0,0,0,3,2,0,0
ENSG00000270443,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224702,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271811,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224278,0,0,0,0,0,0,0,0,2,0,0
ENSG00000235492,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287808,0,0,528,330,516,74,6,379,25,4,3
ENSG00000229840,0,0,0,0,0,0,0,0,0,0,1
ENSG00000226486,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227687,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231814,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286210,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287364,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260698,0,0,0,0,0,0,5,6,0,0,0
ENSG00000277007,0,0,0,10,0,0,0,0,0,0,0
ENSG00000229016,0,0,0,0,0,0,0,0,3,0,0
ENSG00000152104,407,1618,666,1866,1389,138,15,592,2983,172,869
ENSG00000236975,0,57,0,0,10,0,0,0,56,8,47
ENSG00000286541,0,0,28,0,0,0,0,0,0,0,0
ENSG00000117650,1925,2260,4678,4061,6798,674,639,3326,1325,128,617
ENSG00000235021,0,0,0,2,0,0,0,0,0,0,0
ENSG00000203724,12,51,0,1,0,0,0,0,30,59,21
ENSG00000225006,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287633,0,5,0,92,117,0,0,0,0,0,0
ENSG00000223375,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230714,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260855,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236206,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168118,232,389,943,1002,937,285,68,796,1025,189,552
ENSG00000173726,396,906,8593,4711,6932,1408,1177,3320,4791,398,1929
ENSG00000282852,0,0,0,0,0,0,0,0,0,0,0
ENSG00000152382,527,801,1626,351,1259,294,131,693,108,58,75
ENSG00000232100,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230547,0,0,0,0,0,0,0,0,0,0,0
ENSG00000176754,0,0,0,0,0,0,0,0,0,0,5
ENSG00000227953,0,12,0,0,0,0,0,0,0,0,2
ENSG00000232215,8,4,0,0,0,0,0,0,0,0,0
ENSG00000135829,136,282,10754,11992,11476,2949,1005,6030,7470,377,2078
ENSG00000228289,0,0,0,0,0,0,0,0,0,0,0
ENSG00000134717,162,143,2258,1323,3299,486,193,1532,1945,174,1047
ENSG00000232989,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233537,0,0,0,127,0,0,0,0,0,0,0
ENSG00000116668,699,909,441,227,1402,75,16,432,141,17,18
ENSG00000278180,1,0,0,0,0,0,0,0,0,0,0
ENSG00000232341,0,1,6,6,2,1,0,4,3,2,3
ENSG00000287676,0,0,0,6,9,0,0,0,0,0,0
ENSG00000236792,14,14,22,2,4,0,3,4,2,0,2
ENSG00000143207,547,1446,1888,1943,1585,473,181,1401,1694,57,714
ENSG00000270859,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238224,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286775,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237492,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230404,9,63,0,19,0,0,0,0,0,0,0
ENSG00000236230,0,13,0,0,6,3,0,0,0,0,0
ENSG00000026751,0,0,0,0,0,0,0,0,0,0,0
ENSG00000150681,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116906,736,1470,1048,766,540,177,103,481,477,26,242
ENSG00000092969,0,0,0,0,302,0,0,6,0,0,0
ENSG00000157181,70,273,14,17,195,37,11,0,348,38,194
ENSG00000250762,0,1,1,0,31,0,0,1,0,0,0
ENSG00000236720,0,4,0,0,0,0,0,0,0,0,0
ENSG00000227421,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227240,441,843,256,240,253,22,1,37,0,0,0
ENSG00000076258,0,0,340,13,6,0,10,1,8,3,1
ENSG00000286073,0,0,0,0,0,0,0,0,0,0,0
ENSG00000117697,809,1588,134,285,524,185,66,267,276,82,198
ENSG00000235083,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162669,0,22,0,13,36,0,0,0,8,3,0
ENSG00000225904,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270920,0,0,0,0,0,0,0,0,0,0,0
ENSG00000143641,69,212,388,43,388,78,43,131,170,90,125
ENSG00000227630,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228830,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010932,0,0,0,0,1,0,0,1,4,2,0
ENSG00000282849,0,9,0,0,0,0,0,0,0,0,0
ENSG00000226640,0,0,0,0,0,0,0,0,0,0,0
ENSG00000010072,349,999,1420,1169,1106,174,52,211,406,35,65
ENSG00000135766,0,18,155,78,116,30,13,65,10,11,18
ENSG00000279261,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213051,0,1,3,3,1,1,1,0,0,0,1
ENSG00000238054,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163534,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168243,232,74,1,4,110,56,0,0,16,58,36
ENSG00000281453,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237469,903,1500,89,176,215,12,10,3,0,0,20
ENSG00000224939,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227613,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116183,35,38,0,0,0,0,0,4,8,0,0
ENSG00000232194,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231612,0,2,0,0,0,0,0,0,0,0,0
ENSG00000271036,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170382,0,0,0,0,19,6,0,0,0,0,0
ENSG00000226868,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279401,0,2,0,2,0,0,0,0,0,0,0
ENSG00000272362,0,0,0,0,0,0,0,0,0,0,0
ENSG00000287450,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237011,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233583,0,0,0,0,0,0,0,0,0,0,0
ENSG00000066027,14,229,2684,1795,4439,1084,440,4159,1789,167,883
ENSG00000286263,0,0,0,0,20,0,0,0,0,0,0
ENSG00000227006,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224525,0,0,0,0,0,0,0,0,0,0,0
ENSG00000173728,0,0,9,12,28,3,0,0,0,0,0
ENSG00000225811,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273093,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227818,0,0,0,0,0,0,0,0,0,0,0
ENSG00000135828,0,0,1,0,30,22,16,54,54,2,0
